gene_id,total_exon_length,snp_count,snp_density
FBtr0301572,466,3,0.006437768240343348
FBtr0301573,258,5,0.01937984496124031
FBtr0301576,609,12,0.019704433497536946
FBtr0301583,5589,63,0.011272141706924315
FBtr0301594,3380,25,0.0073964497041420114
FBtr0301595,3300,25,0.007575757575757576
FBtr0301596,3096,24,0.007751937984496124
FBtr0301597,4198,27,0.0064316341114816575
FBtr0301598,1420,12,0.008450704225352112
FBtr0301618,8144,33,0.004052062868369352
FBtr0301619,8270,34,0.004111245465538089
FBtr0301627,2322,20,0.008613264427217916
FBtr0301628,4028,37,0.009185700099304866
FBtr0301652,7852,43,0.005476311767702496
FBtr0301659,4882,13,0.002662843097091356
FBtr0301666,7442,88,0.011824778285407149
FBtr0301667,1804,32,0.017738359201773836
FBtr0301675,5571,48,0.008616047388260635
FBtr0301677,2451,37,0.015095879232966136
FBtr0301679,2322,34,0.014642549526270457
FBtr0301690,1464,12,0.00819672131147541
FBtr0301696,5282,55,0.010412722453616054
FBtr0301703,3096,47,0.015180878552971577
FBtr0301736,1146,37,0.03228621291448516
FBtr0301748,9371,48,0.005122185465798741
FBtr0301749,4812,49,0.010182876142975894
FBtr0301762,5059,68,0.01344139157936351
FBtr0301763,7386,87,0.011779041429731926
FBtr0301764,5064,68,0.013428120063191154
FBtr0301774,3451,21,0.006085192697768763
FBtr0301793,6672,93,0.01393884892086331
FBtr0301794,6590,93,0.014112291350531108
FBtr0301796,6591,92,0.013958428159611591
FBtr0301805,1105,8,0.007239819004524887
FBtr0301821,3280,15,0.004573170731707317
FBtr0301822,3242,10,0.0030845157310302285
FBtr0301823,4094,19,0.004640937957987298
FBtr0301824,2578,9,0.0034910783553141972
FBtr0301825,3064,12,0.0039164490861618795
FBtr0301830,4520,64,0.01415929203539823
FBtr0301831,4187,54,0.01289706233580129
FBtr0301834,5522,65,0.011771097428467946
FBtr0301835,4214,52,0.012339819648789748
FBtr0301842,3184,17,0.005339195979899497
FBtr0301843,3194,19,0.005948653725735754
FBtr0301844,4837,30,0.0062021914409758115
FBtr0301860,1832,12,0.006550218340611353
FBtr0301881,1883,20,0.010621348911311737
FBtr0301914,6763,54,0.007984622209078812
FBtr0301919,1456,6,0.004120879120879121
FBtr0301920,1525,6,0.003934426229508197
FBtr0301921,1501,6,0.003997335109926716
FBtr0301922,1522,6,0.003942181340341655
FBtr0301923,1570,7,0.0044585987261146496
FBtr0301926,2167,14,0.006460544531610522
FBtr0301931,1247,4,0.0032076984763432237
FBtr0301949,3723,31,0.0083266183185603
FBtr0301950,3556,32,0.008998875140607425
FBtr0301951,4813,46,0.009557448576771245
FBtr0301952,3885,31,0.00797940797940798
FBtr0301953,8828,92,0.01042138649750793
FBtr0301954,3484,29,0.008323765786452353
FBtr0301955,1286,7,0.005443234836702955
FBtr0301966,3182,27,0.008485229415461974
FBtr0301978,2269,7,0.003085059497576025
FBtr0302016,6412,107,0.016687461010605115
FBtr0302017,6415,109,0.016991426344505067
FBtr0302018,7926,111,0.014004542013626041
FBtr0302020,8270,34,0.004111245465538089
FBtr0302021,8144,33,0.004052062868369352
FBtr0302055,532,0,0.0
FBtr0302081,1332,15,0.01126126126126126
FBtr0302082,5384,61,0.011329866270430906
FBtr0302114,2363,40,0.016927634363097757
FBtr0302118,7365,54,0.007331975560081467
FBtr0302119,7005,49,0.006995003568879372
FBtr0302153,15259,142,0.009305983354086113
FBtr0302174,2966,22,0.007417397167902899
FBtr0302175,2336,13,0.005565068493150685
FBtr0302182,770,7,0.00909090909090909
FBtr0302185,2166,21,0.009695290858725761
FBtr0302200,4254,23,0.0054066760695815706
FBtr0302241,591,9,0.015228426395939087
FBtr0302259,9406,89,0.009462045502870508
FBtr0302260,8774,82,0.009345794392523364
FBtr0302356,2428,42,0.01729818780889621
FBtr0302357,2296,41,0.017857142857142856
FBtr0302364,1332,23,0.017267267267267267
FBtr0302375,4563,62,0.01358755204909051
FBtr0302376,4573,63,0.0137765143232014
FBtr0302377,1967,25,0.012709710218607015
FBtr0302414,653,0,0.0
FBtr0302415,666,0,0.0
FBtr0302416,647,0,0.0
FBtr0302417,621,0,0.0
FBtr0302418,616,0,0.0
FBtr0302419,587,0,0.0
FBtr0302435,2356,18,0.007640067911714771
FBtr0302447,990,16,0.01616161616161616
FBtr0302448,938,14,0.014925373134328358
FBtr0302449,934,12,0.01284796573875803
FBtr0302500,968,13,0.013429752066115703
FBtr0302542,4590,4,0.0008714596949891067
FBtr0302654,3467,30,0.008653014133256417
FBtr0302655,2934,16,0.0054533060668029995
FBtr0302656,3100,20,0.0064516129032258064
FBtr0302657,2876,17,0.005910987482614743
FBtr0302658,3629,35,0.009644530173601543
FBtr0302659,3806,24,0.006305832895428271
FBtr0302660,5598,79,0.014112182922472311
FBtr0302661,3919,42,0.010717019647869355
FBtr0302662,4974,60,0.012062726176115802
FBtr0302663,4276,49,0.011459307764265668
FBtr0302664,4222,49,0.011605873993368073
FBtr0302665,5583,79,0.01415009851334408
FBtr0302722,11704,72,0.006151742993848257
FBtr0302723,15729,100,0.006357683260219976
FBtr0302833,7324,60,0.008192244675040962
FBtr0302834,6323,60,0.009489166534872686
FBtr0302835,6073,58,0.009550469290301334
FBtr0302836,5390,46,0.008534322820037106
FBtr0302837,6100,58,0.009508196721311476
FBtr0302859,2085,20,0.009592326139088728
FBtr0302860,1839,17,0.009244154431756389
FBtr0302861,1800,17,0.009444444444444445
FBtr0302862,3290,40,0.0121580547112462
FBtr0302863,3998,53,0.013256628314157078
FBtr0302864,3296,40,0.012135922330097087
FBtr0302877,404,5,0.012376237623762377
FBtr0302884,4288,47,0.010960820895522388
FBtr0302902,6786,57,0.008399646330680813
FBtr0302903,4135,30,0.007255139056831923
FBtr0302905,3014,43,0.014266755142667552
FBtr0302906,2735,38,0.013893967093235832
FBtr0302907,5133,62,0.01207870640950711
FBtr0302908,2526,16,0.006334125098970704
FBtr0302909,4799,38,0.007918316315899145
FBtr0302921,4296,58,0.013500931098696461
FBtr0302936,775,12,0.015483870967741935
FBtr0302940,2060,24,0.011650485436893204
FBtr0302954,501,3,0.005988023952095809
FBtr0302955,391,15,0.03836317135549872
FBtr0302964,2344,33,0.014078498293515358
FBtr0302965,3640,21,0.0057692307692307696
FBtr0302966,2296,10,0.004355400696864111
FBtr0302971,813,11,0.013530135301353014
FBtr0302987,1006,18,0.017892644135188866
FBtr0303043,3782,47,0.012427287149656267
FBtr0303044,2939,36,0.012249064307587616
FBtr0303045,3780,47,0.012433862433862434
FBtr0303046,7521,35,0.004653636484510039
FBtr0303047,7579,35,0.004618023485948014
FBtr0303048,3306,13,0.003932244404113733
FBtr0303198,5524,70,0.012671976828385228
FBtr0303199,5063,67,0.01323326091250247
FBtr0303204,425,17,0.04
FBtr0303205,11195,304,0.02715497990174185
FBtr0303206,17444,436,0.024994267369869295
FBtr0303213,943,8,0.008483563096500531
FBtr0303256,1664,18,0.010817307692307692
FBtr0303258,2024,18,0.008893280632411068
FBtr0303264,5470,40,0.007312614259597806
FBtr0303268,3265,49,0.015007656967840736
FBtr0303278,1407,23,0.016346837242359632
FBtr0303279,1412,17,0.012039660056657223
FBtr0303284,910,1,0.001098901098901099
FBtr0303285,3649,37,0.010139764318991504
FBtr0303286,9497,87,0.009160787617142256
FBtr0303288,825,10,0.012121212121212121
FBtr0303290,2292,23,0.010034904013961605
FBtr0303292,2656,40,0.015060240963855422
FBtr0303294,3407,52,0.015262694452597593
FBtr0303295,815,7,0.008588957055214725
FBtr0303307,363,25,0.06887052341597796
FBtr0303334,1746,20,0.011454753722794959
FBtr0303335,1740,20,0.011494252873563218
FBtr0303336,2704,20,0.0073964497041420114
FBtr0303337,2945,26,0.008828522920203734
FBtr0303338,2784,20,0.007183908045977011
FBtr0303339,2986,24,0.008037508372404554
FBtr0303341,11139,121,0.010862734536313852
FBtr0303395,626,11,0.01757188498402556
FBtr0303396,732,11,0.015027322404371584
FBtr0303397,866,18,0.020785219399538105
FBtr0303414,1141,13,0.011393514460999123
FBtr0303415,4077,31,0.007603630120186411
FBtr0303416,799,13,0.016270337922403004
FBtr0303417,258,2,0.007751937984496124
FBtr0303418,2604,39,0.014976958525345621
FBtr0303419,2619,39,0.014891179839633447
FBtr0303456,825,11,0.013333333333333334
FBtr0303457,1212,22,0.018151815181518153
FBtr0303558,5668,75,0.013232180663373325
FBtr0303559,2498,37,0.014811849479583666
FBtr0303560,2160,30,0.013888888888888888
FBtr0303562,9822,61,0.006210547749949094
FBtr0303563,4213,21,0.004984571564206029
FBtr0303564,4546,20,0.004399472063352398
FBtr0303567,2141,18,0.008407286314806165
FBtr0303572,2022,18,0.008902077151335312
FBtr0303587,5100,38,0.007450980392156863
FBtr0303645,3683,26,0.0070594623947868584
FBtr0303646,3950,32,0.00810126582278481
FBtr0303647,3755,28,0.0074567243675099865
FBtr0303648,3577,27,0.007548224769359799
FBtr0303655,6780,32,0.00471976401179941
FBtr0303656,6780,33,0.0048672566371681415
FBtr0303657,6717,32,0.004764031561709096
FBtr0303658,6747,32,0.004742848673484511
FBtr0303659,6693,32,0.004781114597340505
FBtr0303660,6756,33,0.004884547069271759
FBtr0303661,6684,33,0.004937163375224416
FBtr0303662,6717,33,0.004912907548012505
FBtr0303663,6756,32,0.004736530491415038
FBtr0303664,6756,32,0.004736530491415038
FBtr0303665,6732,32,0.004753416518122401
FBtr0303666,6819,32,0.004692770200909224
FBtr0303667,6684,32,0.0047875523638539795
FBtr0303668,6693,33,0.004930524428507396
FBtr0303669,6756,33,0.004884547069271759
FBtr0303670,6786,32,0.004715590922487474
FBtr0303671,6810,32,0.004698972099853157
FBtr0303672,6747,32,0.004742848673484511
FBtr0303673,6762,32,0.004732327713694173
FBtr0303674,6831,34,0.004977309325135412
FBtr0303675,6870,34,0.004949053857350801
FBtr0303676,6723,33,0.0049085229808121375
FBtr0303677,6708,32,0.004770423375074538
FBtr0303678,6714,33,0.004915102770330653
FBtr0303679,11444,96,0.008388675288360714
FBtr0303680,6714,33,0.004915102770330653
FBtr0303681,6780,33,0.0048672566371681415
FBtr0303682,6786,32,0.004715590922487474
FBtr0303683,6723,32,0.004759779860181466
FBtr0303684,6777,32,0.004721853327431017
FBtr0303685,6714,32,0.004766160262138814
FBtr0303686,6852,33,0.004816112084063047
FBtr0303687,12006,100,0.008329168748958855
FBtr0303688,6789,33,0.004860804242156429
FBtr0303689,6705,32,0.004772557792692021
FBtr0303690,6885,33,0.004793028322440087
FBtr0303691,6795,32,0.0047093451066961
FBtr0303692,6747,33,0.004891062694530902
FBtr0303693,6723,32,0.004759779860181466
FBtr0303694,6607,31,0.004691993340396549
FBtr0303695,6657,32,0.004806970106654649
FBtr0303696,6624,32,0.004830917874396135
FBtr0303697,5965,31,0.005196982397317687
FBtr0303698,5941,31,0.005217976771587275
FBtr0303699,6642,32,0.004817825956037338
FBtr0303700,6753,32,0.004738634680882571
FBtr0303701,6852,34,0.0049620548744892
FBtr0303702,6789,34,0.005008101340403594
FBtr0303703,6852,34,0.0049620548744892
FBtr0303704,6654,32,0.004809137360985873
FBtr0303705,5712,31,0.005427170868347339
FBtr0303706,6624,32,0.004830917874396135
FBtr0303707,6665,34,0.005101275318829707
FBtr0303708,5407,100,0.018494544109487702
FBtr0303709,1954,39,0.019959058341862845
FBtr0303710,6200,109,0.017580645161290324
FBtr0303767,921,7,0.00760043431053203
FBtr0303768,788,5,0.006345177664974619
FBtr0303769,767,6,0.007822685788787484
FBtr0303842,5165,83,0.016069699903194578
FBtr0303843,5594,85,0.01519485162674294
FBtr0303844,4945,78,0.01577350859453994
FBtr0303847,4420,47,0.010633484162895928
FBtr0303848,5005,46,0.00919080919080919
FBtr0303886,4316,70,0.016218721037998145
FBtr0303887,4509,73,0.016189842537147926
FBtr0303995,5095,47,0.009224730127576054
FBtr0303996,5135,47,0.009152872444011684
FBtr0303997,634,11,0.017350157728706624
FBtr0303998,941,16,0.01700318809776833
FBtr0303999,5483,28,0.005106693416013132
FBtr0304000,2621,16,0.006104540251812286
FBtr0304001,2452,22,0.00897226753670473
FBtr0304020,1477,17,0.011509817197020988
FBtr0304030,477,23,0.04821802935010482
FBtr0304031,537,26,0.048417132216014895
FBtr0304046,4101,6,0.001463057790782736
FBtr0304047,4017,6,0.0014936519790888724
FBtr0304048,4701,6,0.0012763241863433313
FBtr0304049,4065,6,0.0014760147601476014
FBtr0304050,5939,6,0.0010102710894089914
FBtr0304061,6422,100,0.015571473061351603
FBtr0304062,5476,87,0.015887509130752375
FBtr0304064,4968,79,0.015901771336553946
FBtr0304065,5587,93,0.016645784857705386
FBtr0304066,1850,30,0.016216216216216217
FBtr0304067,6180,103,0.016666666666666666
FBtr0304068,5485,84,0.015314494074749316
FBtr0304069,5951,95,0.01596370357923038
FBtr0304108,5404,104,0.01924500370096225
FBtr0304143,1305,18,0.013793103448275862
FBtr0304150,610,12,0.019672131147540985
FBtr0304152,936,21,0.022435897435897436
FBtr0304178,127,2,0.015748031496062992
FBtr0304179,22,0,0.0
FBtr0304184,97,0,0.0
FBtr0304185,22,0,0.0
FBtr0304190,91,0,0.0
FBtr0304191,22,0,0.0
FBtr0304203,95,1,0.010526315789473684
FBtr0304204,21,0,0.0
FBtr0304234,101,1,0.009900990099009901
FBtr0304235,25,0,0.0
FBtr0304254,92,0,0.0
FBtr0304255,22,0,0.0
FBtr0304268,101,2,0.019801980198019802
FBtr0304269,22,0,0.0
FBtr0304270,70,4,0.05714285714285714
FBtr0304271,23,0,0.0
FBtr0304281,96,2,0.020833333333333332
FBtr0304282,22,0,0.0
FBtr0304288,74,0,0.0
FBtr0304289,23,0,0.0
FBtr0304294,91,1,0.01098901098901099
FBtr0304295,23,0,0.0
FBtr0304309,91,0,0.0
FBtr0304310,22,0,0.0
FBtr0304313,144,1,0.006944444444444444
FBtr0304314,22,0,0.0
FBtr0304331,88,0,0.0
FBtr0304332,23,0,0.0
FBtr0304341,99,2,0.020202020202020204
FBtr0304342,21,0,0.0
FBtr0304365,94,1,0.010638297872340425
FBtr0304366,21,0,0.0
FBtr0304369,70,0,0.0
FBtr0304370,22,0,0.0
FBtr0304371,98,1,0.01020408163265306
FBtr0304372,22,0,0.0
FBtr0304387,100,0,0.0
FBtr0304388,22,0,0.0
FBtr0304400,99,1,0.010101010101010102
FBtr0304401,22,0,0.0
FBtr0304406,90,2,0.022222222222222223
FBtr0304407,23,0,0.0
FBtr0304408,86,0,0.0
FBtr0304409,22,0,0.0
FBtr0304410,100,0,0.0
FBtr0304411,23,0,0.0
FBtr0304438,118,1,0.00847457627118644
FBtr0304439,24,0,0.0
FBtr0304440,22,0,0.0
FBtr0304448,95,2,0.021052631578947368
FBtr0304449,21,0,0.0
FBtr0304450,87,0,0.0
FBtr0304451,21,0,0.0
FBtr0304474,92,0,0.0
FBtr0304475,22,0,0.0
FBtr0304483,65,0,0.0
FBtr0304484,22,0,0.0
FBtr0304518,76,2,0.02631578947368421
FBtr0304519,23,0,0.0
FBtr0304525,96,1,0.010416666666666666
FBtr0304526,24,0,0.0
FBtr0304527,24,0,0.0
FBtr0304528,93,0,0.0
FBtr0304529,23,0,0.0
FBtr0304532,97,1,0.010309278350515464
FBtr0304533,22,0,0.0
FBtr0304574,1458,23,0.01577503429355281
FBtr0304575,1476,23,0.015582655826558265
FBtr0304576,1474,23,0.015603799185888738
FBtr0304577,1475,23,0.015593220338983051
FBtr0304578,1465,23,0.015699658703071672
FBtr0304579,1852,27,0.014578833693304536
FBtr0304593,2171,17,0.00783049286043298
FBtr0304609,10818,120,0.011092623405435386
FBtr0304610,10878,120,0.011031439602868174
FBtr0304659,9611,130,0.013526167932577255
FBtr0304837,771,13,0.016861219195849545
FBtr0304838,757,8,0.010568031704095112
FBtr0304839,4466,28,0.006269592476489028
FBtr0304840,4773,29,0.006075843285145611
FBtr0304841,1000,9,0.009
FBtr0304870,1335,10,0.00749063670411985
FBtr0304871,1357,0,0.0
FBtr0304873,1185,7,0.00590717299578059
FBtr0304874,6418,109,0.016983483951386723
FBtr0304875,6355,107,0.016837136113296618
FBtr0304876,624,12,0.019230769230769232
FBtr0304906,9289,107,0.011519000968887931
FBtr0304946,688,8,0.011627906976744186
FBtr0305134,10732,67,0.006243011554230339
FBtr0305147,3077,32,0.010399740006499838
FBtr0305148,1226,8,0.0065252854812398045
FBtr0305149,3468,15,0.004325259515570935
FBtr0305150,4220,27,0.006398104265402844
FBtr0305177,770,11,0.014285714285714285
FBtr0305179,8130,53,0.006519065190651907
FBtr0305180,8146,53,0.006506260741468205
FBtr0305181,6752,42,0.006220379146919431
FBtr0305182,6722,39,0.005801844689080631
FBtr0305183,9545,58,0.00607647983237297
FBtr0305184,5573,31,0.00556253364435672
FBtr0305185,6082,38,0.006247944755014798
FBtr0305189,2663,20,0.007510326699211416
FBtr0305190,2573,19,0.007384376214535562
FBtr0305191,4343,36,0.008289201013124569
FBtr0305192,2579,19,0.007367196587824738
FBtr0305193,2612,20,0.007656967840735069
FBtr0305194,2630,19,0.007224334600760456
FBtr0305195,2651,19,0.007167106752168993
FBtr0305196,2636,19,0.007207890743550834
FBtr0305198,7965,55,0.006905210295040804
FBtr0305281,541,7,0.012939001848428836
FBtr0305282,407,14,0.0343980343980344
FBtr0305283,218,3,0.013761467889908258
FBtr0305284,704,14,0.019886363636363636
FBtr0305285,542,6,0.01107011070110701
FBtr0305286,493,11,0.02231237322515213
FBtr0305342,4361,56,0.012841091492776886
FBtr0305343,3373,45,0.013341239252890602
FBtr0305344,798,3,0.0037593984962406013
FBtr0305345,8280,127,0.01533816425120773
FBtr0305346,8298,127,0.015304892745239817
FBtr0305348,1532,0,0.0
FBtr0305494,2809,39,0.013883944464222144
FBtr0305495,1465,18,0.012286689419795221
FBtr0305497,2042,14,0.0068560235063663075
FBtr0305498,2839,15,0.0052835505459668895
FBtr0305499,6954,33,0.004745470232959448
FBtr0305580,3036,37,0.012187088274044796
FBtr0305581,8690,120,0.01380897583429229
FBtr0305582,1446,19,0.01313969571230982
FBtr0305583,3935,29,0.007369758576874206
FBtr0305591,2126,31,0.01458137347130762
FBtr0305593,4551,43,0.009448472863107009
FBtr0305598,1318,20,0.015174506828528073
FBtr0305599,2012,35,0.01739562624254473
FBtr0305600,2804,59,0.021041369472182596
FBtr0305603,5275,46,0.008720379146919432
FBtr0305604,8138,85,0.010444826738756451
FBtr0305605,6807,50,0.007345379756133392
FBtr0305606,9133,94,0.010292346436001314
FBtr0305607,1762,15,0.00851305334846765
FBtr0305608,341,14,0.04105571847507331
FBtr0305609,4319,59,0.013660569576290808
FBtr0305610,330,4,0.012121212121212121
FBtr0305650,486,5,0.0102880658436214
FBtr0305651,3478,30,0.008625646923519264
FBtr0305652,3609,33,0.00914380714879468
FBtr0305658,2596,8,0.0030816640986132513
FBtr0305899,2683,26,0.009690644800596348
FBtr0305914,5403,72,0.013325930038867296
FBtr0306054,568,3,0.00528169014084507
FBtr0306055,251,2,0.00796812749003984
FBtr0306057,4416,14,0.003170289855072464
FBtr0306067,531,6,0.011299435028248588
FBtr0306133,3563,36,0.010103845074375527
FBtr0306134,3251,32,0.00984312519224854
FBtr0306135,3560,36,0.010112359550561797
FBtr0306143,651,0,0.0
FBtr0306144,1188,0,0.0
FBtr0306145,1188,0,0.0
FBtr0306146,1188,0,0.0
FBtr0306147,1188,0,0.0
FBtr0306148,1188,2,0.0016835016835016834
FBtr0306149,1188,0,0.0
FBtr0306168,5191,16,0.003082257753804662
FBtr0306280,392,7,0.017857142857142856
FBtr0306281,375,5,0.013333333333333334
FBtr0306324,490,9,0.018367346938775512
FBtr0306520,9896,97,0.009801940177849636
FBtr0306521,6603,66,0.009995456610631531
FBtr0306522,6524,70,0.01072961373390558
FBtr0306523,5631,67,0.011898419463683182
FBtr0306544,2909,7,0.0024063251976624267
FBtr0306545,2668,6,0.0022488755622188904
FBtr0306548,318,5,0.015723270440251572
FBtr0306678,1920,13,0.0067708333333333336
FBtr0306679,6793,68,0.010010304725452671
FBtr0306719,765,3,0.00392156862745098
FBtr0306737,1235,4,0.0032388663967611335
FBtr0306738,8154,68,0.008339465293107678
FBtr0306739,8626,75,0.008694644099234872
FBtr0306801,1792,18,0.010044642857142858
FBtr0306816,342,10,0.029239766081871343
FBtr0306827,845,17,0.020118343195266272
FBtr0306828,316,9,0.028481012658227847
FBtr0306829,1175,30,0.02553191489361702
FBtr0306830,2518,39,0.015488482922954726
FBtr0306831,2486,41,0.016492357200321803
FBtr0306847,3781,77,0.020364982808780747
FBtr0307021,8580,82,0.009557109557109558
FBtr0307022,9921,94,0.009474851325471222
FBtr0307043,5533,25,0.004518344478583047
FBtr0307044,3163,12,0.0037938665823585203
FBtr0307049,323,10,0.030959752321981424
FBtr0307050,1716,18,0.01048951048951049
FBtr0307065,4061,45,0.01108101452844127
FBtr0307094,2036,0,0.0
FBtr0307095,2028,0,0.0
FBtr0307112,1182,0,0.0
FBtr0307158,6675,72,0.010786516853932584
FBtr0307159,1798,28,0.01557285873192436
FBtr0307161,753,7,0.009296148738379814
FBtr0307162,1817,30,0.01651073197578426
FBtr0307164,9144,102,0.01115485564304462
FBtr0307165,6600,76,0.011515151515151515
FBtr0307166,643,7,0.01088646967340591
FBtr0307167,11695,44,0.003762291577597264
FBtr0307173,10506,59,0.005615838568437084
FBtr0307175,1573,9,0.00572155117609663
FBtr0307176,1344,9,0.006696428571428571
FBtr0307177,1371,9,0.006564551422319475
FBtr0307178,1473,10,0.006788866259334691
FBtr0307179,1822,30,0.01646542261251372
FBtr0307180,1910,36,0.018848167539267015
FBtr0307181,2880,11,0.0038194444444444443
FBtr0307182,1623,5,0.0030807147258163892
FBtr0307187,863,9,0.010428736964078795
FBtr0307189,522,14,0.02681992337164751
FBtr0307192,3061,26,0.008493956223456387
FBtr0307193,3197,27,0.008445417578980294
FBtr0307194,3383,30,0.008867868755542418
FBtr0307195,7411,87,0.011739306436378357
FBtr0307196,7408,87,0.011744060475161987
FBtr0307198,1651,18,0.010902483343428226
FBtr0307199,2123,26,0.012246820536975978
FBtr0307200,2363,30,0.012695725772323318
FBtr0307201,2424,30,0.012376237623762377
FBtr0307205,1748,40,0.02288329519450801
FBtr0307206,1502,11,0.007323568575233023
FBtr0307207,8252,84,0.010179350460494426
FBtr0307208,8390,84,0.0100119189511323
FBtr0307209,8372,84,0.010033444816053512
FBtr0307210,5820,71,0.012199312714776632
FBtr0307270,3794,43,0.011333684765419082
FBtr0307271,4192,72,0.01717557251908397
FBtr0307272,1406,22,0.015647226173541962
FBtr0307273,2170,38,0.017511520737327188
FBtr0307277,4097,19,0.004637539663168172
FBtr0307278,3335,10,0.0029985007496251873
FBtr0307279,2521,27,0.010710035700119
FBtr0307280,2599,27,0.010388611004232396
FBtr0307281,1211,7,0.005780346820809248
FBtr0307282,4098,68,0.016593460224499756
FBtr0307283,1216,18,0.014802631578947368
FBtr0307284,4955,77,0.015539858728557013
FBtr0307285,4207,71,0.016876634181126695
FBtr0307286,2632,24,0.00911854103343465
FBtr0307287,1870,23,0.01229946524064171
FBtr0307288,1319,12,0.009097801364670205
FBtr0307289,7498,33,0.004401173646305681
FBtr0307290,9407,48,0.00510258318273626
FBtr0307291,6331,61,0.009635128731637972
FBtr0307292,5251,49,0.009331555894115407
FBtr0307293,5425,52,0.009585253456221198
FBtr0307294,6324,60,0.009487666034155597
FBtr0307295,5425,52,0.009585253456221198
FBtr0307296,2003,9,0.0044932601098352475
FBtr0307297,563,1,0.0017761989342806395
FBtr0307313,8474,67,0.00790653764455983
FBtr0307314,8474,68,0.0080245456691055
FBtr0307315,10902,89,0.008163639699137772
FBtr0307316,8477,67,0.007903739530494279
FBtr0307317,8471,67,0.007909337740526502
FBtr0307318,8471,68,0.008027387557549287
FBtr0307319,8471,67,0.007909337740526502
FBtr0307320,10638,87,0.008178228990411731
FBtr0307321,8471,68,0.008027387557549287
FBtr0307322,8490,69,0.00812720848056537
FBtr0307323,8705,70,0.0080413555427915
FBtr0307324,8276,68,0.008216529724504592
FBtr0307325,10251,87,0.008486976880304361
FBtr0307326,4032,0,0.0
FBtr0307327,3009,0,0.0
FBtr0307328,3226,0,0.0
FBtr0307329,3948,0,0.0
FBtr0307333,5584,0,0.0
FBtr0307334,5413,0,0.0
FBtr0307364,214,0,0.0
FBtr0307365,361,3,0.008310249307479225
FBtr0307366,249,1,0.004016064257028112
FBtr0307369,14389,320,0.022239210508026967
FBtr0307370,4678,79,0.0168875587858059
FBtr0307371,5317,89,0.016738762460033852
FBtr0307372,7541,120,0.015913008884763293
FBtr0307373,8588,134,0.01560316721006055
FBtr0307374,14423,321,0.02225611869929973
FBtr0307375,11742,281,0.02393118719127917
FBtr0307379,5372,24,0.004467609828741623
FBtr0307380,1373,10,0.007283321194464676
FBtr0307381,2425,27,0.0111340206185567
FBtr0307382,2729,26,0.009527299377061194
FBtr0307383,3817,24,0.006287660466334818
FBtr0307384,3272,16,0.004889975550122249
FBtr0307391,757,11,0.01453104359313078
FBtr0307487,2098,37,0.01763584366062917
FBtr0307488,7901,46,0.0058220478420453105
FBtr0307489,2007,44,0.02192326856003986
FBtr0307491,3133,52,0.016597510373443983
FBtr0307524,3580,29,0.008100558659217877
FBtr0307525,3472,28,0.008064516129032258
FBtr0307526,3404,27,0.007931844888366627
FBtr0307527,3359,27,0.008038106579339089
FBtr0307528,2551,18,0.007056056448451587
FBtr0307529,3457,27,0.007810240092565809
FBtr0307537,8011,75,0.009362127075271502
FBtr0307538,5496,43,0.00782387190684134
FBtr0307539,4714,61,0.012940178192617734
FBtr0307540,6784,44,0.006485849056603774
FBtr0307541,7435,47,0.006321452589105582
FBtr0307542,6718,44,0.006549568323905924
FBtr0307553,6236,55,0.00881975625400898
FBtr0307554,3546,28,0.007896221094190638
FBtr0307555,4528,43,0.009496466431095406
FBtr0307579,363,0,0.0
FBtr0307580,224,0,0.0
FBtr0307581,224,0,0.0
FBtr0307582,220,0,0.0
FBtr0307583,352,0,0.0
FBtr0307584,221,0,0.0
FBtr0307585,352,0,0.0
FBtr0307586,223,0,0.0
FBtr0307587,354,0,0.0
FBtr0307588,354,0,0.0
FBtr0307589,411,0,0.0
FBtr0307590,1843,24,0.013022246337493217
FBtr0307591,716,9,0.012569832402234637
FBtr0307592,1036,16,0.015444015444015444
FBtr0307593,1134,18,0.015873015873015872
FBtr0307597,22255,173,0.0077735340372949895
FBtr0307598,20736,172,0.008294753086419753
FBtr0307876,4046,41,0.010133465150766189
FBtr0307877,3548,40,0.011273957158962795
FBtr0307878,3788,38,0.01003167898627244
FBtr0307879,7021,69,0.009827659877510326
FBtr0307880,3916,40,0.010214504596527068
FBtr0307881,3536,39,0.011029411764705883
FBtr0307895,2692,18,0.006686478454680535
FBtr0307896,2376,12,0.005050505050505051
FBtr0307897,1250,7,0.0056
FBtr0307898,4541,21,0.004624532041400573
FBtr0307899,5330,28,0.00525328330206379
FBtr0307900,4687,23,0.004907190100277363
FBtr0307901,3155,40,0.012678288431061807
FBtr0307902,3255,42,0.012903225806451613
FBtr0307903,2203,34,0.015433499773036768
FBtr0307904,2029,21,0.010349926071956629
FBtr0307978,2073,18,0.008683068017366137
FBtr0308028,4816,54,0.011212624584717609
FBtr0308070,4569,50,0.01094331363536879
FBtr0308074,4874,16,0.003282724661469019
FBtr0308082,3138,50,0.015933715742511154
FBtr0308084,1600,13,0.008125
FBtr0308085,934,4,0.004282655246252677
FBtr0308086,2917,17,0.005827905382242029
FBtr0308087,3052,17,0.005570117955439056
FBtr0308088,4841,46,0.009502168973352614
FBtr0308089,5341,49,0.009174311926605505
FBtr0308092,3205,64,0.019968798751950078
FBtr0308093,1956,21,0.010736196319018405
FBtr0308128,4045,35,0.00865265760197775
FBtr0308129,3113,25,0.008030838419530999
