gene_id,snp_density,expression_level
FBtr0112998,0.0117406840224604,0.0
FBtr0113000,0.0199335548172757,0.0
FBtr0113003,0.0062780269058295,0.0
FBtr0113004,0.0089108910891089,0.0
FBtr0113007,0.0105787181082762,0.0
FBtr0113316,0.0071853320118929,0.0
FBtr0113325,0.0186046511627906,0.0
FBtr0113327,0.0098098098098098,0.0
FBtr0113417,0.0031342503917812,0.0
FBtr0113439,0.0,0.0
FBtr0113443,0.0119617224880382,0.0
FBtr0113444,0.0158469945355191,0.0
FBtr0113445,0.0143924716302241,0.0
FBtr0113451,0.0074313408723747,0.0
FBtr0113452,0.0083603020496224,0.0
FBtr0113453,0.0074719800747198,0.0
FBtr0113454,0.0068076829564794,0.0
FBtr0113455,0.0085066162570888,0.0
FBtr0113465,0.0126069338135974,0.0
FBtr0113478,0.0153256704980842,0.0
FBtr0113487,0.0233463035019455,0.0
FBtr0113493,0.0081956016937576,0.0
FBtr0113559,0.0,0.0
FBtr0113560,0.02,0.0
FBtr0113561,0.0709219858156028,0.0
FBtr0113562,0.0211267605633802,0.0
FBtr0113563,0.0074074074074074,0.0
FBtr0113564,0.0,0.0
FBtr0113565,0.0217391304347826,0.0
FBtr0113566,0.0214285714285714,0.0
FBtr0113567,0.05,0.0
FBtr0113568,0.0066225165562913,0.0
FBtr0113569,0.0,0.0
FBtr0113570,0.0,0.0
FBtr0113571,0.0,0.0
FBtr0113572,0.0352112676056338,0.0
FBtr0113573,0.0,0.0
FBtr0113574,0.0275862068965517,0.0
FBtr0113575,0.0202702702702702,0.0
FBtr0113717,0.0007855459544383,0.0
FBtr0113723,0.0007855459544383,0.0
FBtr0113724,0.0017026106696935,0.0
FBtr0113725,0.0019047619047619,0.0
FBtr0113726,0.001889848812095,0.0
FBtr0113727,0.0052447552447552,0.0
FBtr0113730,0.0065963060686015,0.0
FBtr0113733,0.0023310023310023,0.0
FBtr0113768,0.003683241252302,0.0
FBtr0113769,0.0036585365853658,0.0
FBtr0114142,0.0,0.0
FBtr0114318,0.0,0.0
FBtr0114324,0.0246913580246913,0.0
FBtr0114325,0.0,0.0
FBtr0114366,0.0048932384341637,0.0
FBtr0114451,0.0116583392814656,0.0
FBtr0114452,0.0117302052785923,0.0
FBtr0114454,0.0034682080924855,0.0
FBtr0114466,0.016967706622879,0.0
FBtr0114487,0.0156525573192239,0.0
FBtr0114508,0.023175965665236,0.0
FBtr0114515,0.0059681697612732,0.0
FBtr0114539,0.0037664783427495,0.0
FBtr0114540,0.0063451776649746,0.0
FBtr0114559,0.0086794792312461,0.0
FBtr0114560,0.0085836909871244,0.0
FBtr0114561,0.0082889283599763,0.0
FBtr0114578,0.0126796280642434,0.0
FBtr0114584,0.0155094249582438,0.0
FBtr0114585,0.0154639175257731,0.0
FBtr0114594,0.0131335932690334,0.0
FBtr0114595,0.0135805130416037,0.0
FBtr0114645,0.005568814638027,0.0
FBtr0273221,0.0141242937853107,0.0
FBtr0273235,0.012243774934654,0.0
FBtr0273245,0.0047231697717134,0.0
FBtr0273257,0.0087470449172576,0.0
FBtr0273276,0.0165876777251184,0.0
FBtr0273278,0.0,0.0
FBtr0273279,0.0203217612193056,0.0
FBtr0273354,0.0075146117450598,0.0
FBtr0273372,0.0209003215434083,0.0
FBtr0273400,0.0108843537414965,0.0
FBtr0273437,0.0154198607806855,0.0
FBtr0273442,0.0099357101110461,0.0
FBtr0273443,0.0074859638178415,0.0
FBtr0289951,0.0,0.0
FBtr0289954,0.0148255813953488,0.0
FBtr0289955,0.015079365079365,0.0
FBtr0289956,0.0167130919220055,0.0
FBtr0289960,0.0081632653061224,0.0
FBtr0289961,0.0229142185663924,0.0
FBtr0289978,0.0177503736920777,0.0
FBtr0289988,0.013050153531218,0.0
FBtr0290002,0.0079260237780713,0.0
FBtr0290003,0.015267175572519,0.0
FBtr0290016,0.0059910989387196,0.0
FBtr0290017,0.0064552876400227,0.0
FBtr0290021,0.0168539325842696,0.0
FBtr0290036,0.0161812297734627,0.0
FBtr0290063,0.0076132470498667,0.0
FBtr0290064,0.0073245952197378,0.0
FBtr0290069,0.0087869451101221,0.0
FBtr0290085,0.0160427807486631,0.0
FBtr0290086,0.0164863472436888,0.0
FBtr0290087,0.0328467153284671,0.0
FBtr0290096,0.0138934832947403,0.0
FBtr0290121,0.0051485731097381,0.0
FBtr0290198,0.0210231254379817,0.0
FBtr0290202,0.033811475409836,0.0
FBtr0290203,0.0352811466372657,0.0
FBtr0290216,0.0259208731241473,0.0
FBtr0290227,0.0154518950437317,0.0
FBtr0290234,0.0408333333333333,0.0
FBtr0290235,0.0170399221032132,0.0
FBtr0290248,0.0260492040520984,0.0
FBtr0290275,0.0197119029567854,0.0
FBtr0290302,0.0167125442390876,0.0
FBtr0290303,0.0161460161460161,0.0
FBtr0290308,0.0094290204295442,0.0
FBtr0299508,0.0121107266435986,0.0
FBtr0299513,0.0076923076923076,0.0
FBtr0299514,0.0115511551155115,0.0
FBtr0299522,0.0135905304690925,0.0
FBtr0299523,0.0154617634768073,0.0
FBtr0299524,0.0153633695839806,0.0
FBtr0299525,0.01259244453328,0.0
FBtr0299526,0.0159677419354838,0.0
FBtr0299534,0.0088520845231296,0.0
FBtr0299535,0.0065710872162485,0.0
FBtr0299543,0.0153621068032187,0.0
FBtr0299558,0.0065325320094068,0.0
FBtr0299559,0.0066445182724252,0.0
FBtr0299565,0.0200945626477541,0.0
FBtr0299569,0.0020060180541624,0.0
FBtr0299571,0.0112517580872011,0.0
FBtr0299579,0.0021672385768466,0.0
FBtr0299580,0.0021495470597267,0.0
FBtr0299581,0.0023470937456854,0.0
FBtr0299582,0.0023769100169779,0.0
FBtr0299583,0.0023539482131393,0.0
FBtr0299587,0.0116059038728396,0.0
FBtr0299591,0.0138554216867469,0.0
FBtr0299596,0.0210828941063727,0.0
FBtr0299600,0.00976290097629,0.0
FBtr0299601,0.016822429906542,0.0
FBtr0299602,0.0132575757575757,0.0
FBtr0299614,0.0236686390532544,0.0
FBtr0299615,0.0152168975698387,0.0
FBtr0299619,0.0040358744394618,0.0
FBtr0299622,0.0158514492753623,0.0
FBtr0299623,0.0102236421725239,0.0
FBtr0299624,0.0094123632663444,0.0
FBtr0299625,0.0159857904085257,0.0
FBtr0299632,0.0156748911465892,0.0
FBtr0299633,0.0165772793759141,0.0
FBtr0299635,0.011703906368749,0.0
FBtr0299672,0.0216843166918809,0.0
FBtr0299673,0.0251778872468527,0.0
FBtr0299674,0.0280112044817927,0.0
FBtr0299679,0.0265095729013254,0.0
FBtr0299680,0.0165289256198347,0.0
FBtr0299681,0.0159774436090225,0.0
FBtr0299682,0.0197628458498023,0.0
FBtr0299694,0.0220472440944881,0.0
FBtr0299695,0.015625,0.0
FBtr0299722,0.0031438935912938,0.0
FBtr0299723,0.002523340903356,0.0
FBtr0299774,0.0089197224975222,0.0
FBtr0299776,0.0090022505626406,0.0
FBtr0299791,0.0153581358400635,0.0
FBtr0299792,0.0131554567352232,0.0
FBtr0299793,0.0145107060697221,0.0
FBtr0299794,0.0143004824259131,0.0
FBtr0299795,0.013348588863463,0.0
FBtr0299814,0.0123595505617977,0.0
FBtr0299823,0.0091979990317895,0.0
FBtr0299858,0.0154993133215617,0.0
FBtr0299859,0.0159217182187577,0.0
FBtr0299860,0.0155907239109996,0.0
FBtr0299861,0.0213414634146341,0.0
FBtr0299862,0.0135938827527612,0.0
FBtr0299863,0.0185152838427947,0.0
FBtr0299898,0.0138671438157011,0.0
FBtr0299899,0.0122029543994861,0.0
FBtr0299900,0.0115489130434782,0.0
FBtr0299901,0.0136798905608755,0.0
FBtr0299903,0.0018796992481203,0.0
FBtr0299926,0.0064967516241879,0.0
FBtr0299927,0.0111317254174397,0.0
FBtr0299936,0.0093196644920782,0.0
FBtr0299937,0.009201445941505,0.0
FBtr0299949,0.0129390018484288,0.0
FBtr0299950,0.0167286245353159,0.0
FBtr0299951,0.0169023240695595,0.0
FBtr0299952,0.0167286245353159,0.0
FBtr0299953,0.0169023240695595,0.0
FBtr0299977,0.0077041602465331,0.0
FBtr0299978,0.0068143100511073,0.0
FBtr0300000,0.013023493360572,0.0
FBtr0300001,0.0151515151515151,0.0
FBtr0300018,0.0,0.0
FBtr0300019,0.0095693779904306,0.0
FBtr0300032,0.0119581464872944,0.0
FBtr0300033,0.0120361083249749,0.0
FBtr0300034,0.0149333333333333,0.0
FBtr0300035,0.0147213459516298,0.0
FBtr0300041,0.0011658408627222,0.0
FBtr0300073,0.037593984962406,0.0
FBtr0300085,0.009009009009009,0.0
FBtr0300086,0.0,0.0
FBtr0300087,0.0,0.0
FBtr0300088,0.0,0.0
FBtr0300089,0.0,0.0
FBtr0300090,0.0,0.0
FBtr0300091,0.0,0.0
FBtr0300092,0.0,0.0
FBtr0300093,0.0,0.0
FBtr0300094,0.0,0.0
FBtr0300095,0.0,0.0
FBtr0300096,0.0,0.0
FBtr0300106,0.0080824408971509,0.0
FBtr0300177,0.0107066381156316,0.0
FBtr0300200,0.0118856408609058,0.0
FBtr0300201,0.0158110677474231,0.0
FBtr0300203,0.0155734560797851,0.0
FBtr0300210,0.0194274028629856,0.0
FBtr0300214,0.0,0.0
FBtr0300218,0.0139626352015732,0.0
FBtr0300221,0.013089005235602,0.0
FBtr0300222,0.019720624486442,0.0
FBtr0300224,0.0057618437900128,0.0
FBtr0300254,0.0064738886491152,0.0
FBtr0300255,0.0103133677112257,0.0
FBtr0300326,0.0029027576197387,0.0
FBtr0300328,0.0017241379310344,0.0
FBtr0300342,0.0034702139965297,0.0
FBtr0300343,0.0041423001949317,0.0
FBtr0300344,0.0028980257199782,0.0
FBtr0300350,0.0198744769874477,0.0
FBtr0300352,0.0087609511889862,0.0
FBtr0300353,0.0061302681992337,0.0
FBtr0300364,0.0191596638655462,0.0
FBtr0300373,0.0083703897462725,0.0
FBtr0300374,0.008836944127708,0.0
FBtr0300375,0.0049149338374291,0.0
FBtr0300377,0.0,0.0
FBtr0300378,0.0,0.0
FBtr0300379,0.0,0.0
FBtr0300380,0.0044802867383512,0.0
FBtr0300383,0.0118110236220472,0.0
FBtr0300386,0.025,0.0
FBtr0300391,0.0051282051282051,0.0
FBtr0300392,0.0053191489361702,0.0
FBtr0300393,0.0052996331023236,0.0
FBtr0300427,0.0060394889663182,0.0
FBtr0300428,0.006279829188646,0.0
FBtr0300429,0.0059259259259259,0.0
FBtr0300431,0.012635048525911,0.0
FBtr0300432,0.0150425114453891,0.0
FBtr0300433,0.0151166611896155,0.0
FBtr0300434,0.0144822592324402,0.0
FBtr0300435,0.0115273775216138,0.0
FBtr0300446,0.0093708165997322,0.0
FBtr0300448,0.0120096076861489,0.0
FBtr0300453,0.0139860139860139,0.0
FBtr0300461,0.0103950103950103,0.0
FBtr0300465,0.0122266635316247,0.0
FBtr0300466,0.01187648456057,0.0
FBtr0300467,0.0077768838830785,0.0
FBtr0300468,0.0228599221789883,0.0
FBtr0300497,0.0048468063008481,0.0
FBtr0300508,0.0025422189940076,0.0
FBtr0300509,0.0032887009631195,0.0
FBtr0300510,0.0014191106906338,0.0
FBtr0300511,0.0140367860600193,0.0
FBtr0300512,0.0167115902964959,0.0
FBtr0300513,0.0142668428005284,0.0
FBtr0300514,0.0138853824791719,0.0
FBtr0300515,0.0140150532052945,0.0
FBtr0300516,0.0141806722689075,0.0
FBtr0300526,0.0154631204577083,0.0
FBtr0300554,0.0014510278113663,0.0
FBtr0300555,0.0012658227848101,0.0
FBtr0300556,0.0014756517461878,0.0
FBtr0300557,0.001480384900074,0.0
FBtr0300558,0.0013043478260869,0.0
FBtr0300559,0.0015556131708581,0.0
FBtr0300566,0.0082159624413145,0.0
FBtr0300569,0.0054372451291345,0.0
FBtr0300577,0.0084127305899047,0.0
FBtr0300608,0.0147025559828093,0.0
FBtr0300609,0.0127620783956244,0.0
FBtr0300629,0.0,0.0
FBtr0300634,0.0,0.0
FBtr0300651,0.0134680134680134,0.0
FBtr0300652,0.0,0.0
FBtr0300673,0.0023740437879187,0.0
FBtr0300707,0.0157480314960629,0.0
FBtr0300708,0.0137103684661525,0.0
FBtr0300731,0.0148771021992238,0.0
FBtr0300732,0.0142450142450142,0.0
FBtr0300733,0.012800620636152,0.0
FBtr0300750,0.0082956259426847,0.0
FBtr0300751,0.0082768999247554,0.0
FBtr0300754,0.0201465201465201,0.0
FBtr0300755,0.018767327788441,0.0
FBtr0300760,0.0148401826484018,0.0
FBtr0300772,0.0061531449407474,0.0
FBtr0300778,0.0043731778425655,0.0
FBtr0300787,0.0037037037037037,0.0
FBtr0300792,0.0073811632713315,0.0
FBtr0300793,0.0044166359955833,0.0
FBtr0300796,0.0060220809635329,0.0
FBtr0300797,0.0065539841324594,0.0
FBtr0300798,0.0059681697612732,0.0
FBtr0300799,0.005631159080244,0.0
FBtr0300800,0.0053741215378255,0.0
FBtr0300801,0.00572281662105,0.0
FBtr0300806,0.0075908909308829,0.0
FBtr0300807,0.0075818036711891,0.0
FBtr0300811,0.0113122171945701,0.0
FBtr0300828,0.0074183976261127,0.0
FBtr0300834,0.0021186440677966,0.0
FBtr0300835,0.0020449897750511,0.0
FBtr0300836,0.0150943396226415,0.0
FBtr0300849,0.0252047889098928,0.0
FBtr0300872,0.0033333333333333,0.0
FBtr0300882,0.0,0.0
FBtr0300884,0.0,0.0
FBtr0300885,0.0,0.0
FBtr0300886,0.0,0.0
FBtr0300899,0.0121065375302663,0.0
FBtr0300900,0.0107858243451463,0.0
FBtr0300914,0.019047619047619,0.0
FBtr0300918,0.0244486236963583,0.0
FBtr0300931,0.006324364883696,0.0
FBtr0300938,0.00810861776353,0.0
FBtr0300969,0.0,0.0
FBtr0300970,0.0,0.0
FBtr0300971,0.0,0.0
FBtr0300972,0.0,0.0
FBtr0300973,0.0,0.0
FBtr0300974,0.0,0.0
FBtr0300975,0.00092980009298,0.0
FBtr0300976,0.0,0.0
FBtr0300977,0.0011086474501108,0.0
FBtr0300978,0.001031991744066,0.0
FBtr0300979,0.0009990009990009,0.0
FBtr0300992,0.0,0.0
FBtr0300993,0.0,0.0
FBtr0300994,0.0075214899713467,0.0
FBtr0300995,0.0069706651176299,0.0
FBtr0300997,0.0121830754033585,0.0
FBtr0300998,0.0110172603745868,0.0
FBtr0301020,0.005524861878453,0.0
FBtr0301021,0.0057767691355477,0.0
FBtr0301043,0.0077972709551656,0.0
FBtr0301044,0.0159777700590482,0.0
FBtr0301045,0.0156361051883439,0.0
FBtr0301046,0.015319800842589,0.0
FBtr0301058,0.0119535519125683,0.0
FBtr0301059,0.0118559051527587,0.0
FBtr0301060,0.0114185331576635,0.0
FBtr0301061,0.0125455281262646,0.0
FBtr0301083,0.0209183673469387,0.0
FBtr0301084,0.0213523131672597,0.0
FBtr0301099,0.0178658437550755,0.0
FBtr0301100,0.0188272655098105,0.0
FBtr0301124,0.0060159607120933,0.0
FBtr0301132,0.0034895314057826,0.0
FBtr0301133,0.0038204393505253,0.0
FBtr0301153,0.0112137203166226,0.0
FBtr0301226,0.0097418412079883,0.0
FBtr0301232,0.0212976721149083,0.0
FBtr0301233,0.0209790209790209,0.0
FBtr0301240,0.0090997725056873,0.0
FBtr0301267,0.0096633416458852,0.0
FBtr0301275,0.0122010736944851,0.0
FBtr0301285,0.0020757654385054,0.0
FBtr0301288,0.013767209011264,0.0
FBtr0301289,0.0097087378640776,0.0
FBtr0301292,0.0087636932707355,0.0
FBtr0301293,0.0068937550689375,0.0
FBtr0301294,0.0083405234397469,0.0
FBtr0301298,0.0107731305449936,0.0
FBtr0301299,0.0105680317040951,0.0
FBtr0301300,0.0126763078021781,0.0
FBtr0301301,0.0124132895217232,0.0
FBtr0301307,0.0087591240875912,0.0
FBtr0301308,0.0074673304293715,0.0
FBtr0301309,0.0043298563274945,0.0
FBtr0301323,0.026716917922948,0.0
FBtr0301324,0.0237145137384562,0.0
FBtr0301335,0.0,0.0
FBtr0301336,0.0053908355795148,0.0
FBtr0301337,0.0164365548980933,0.0
FBtr0301340,0.0,0.0
FBtr0301344,0.0120625746057674,0.0
FBtr0301352,0.0194724730040715,0.0
FBtr0301353,0.0188280837585782,0.0
FBtr0301354,0.0183911997249914,0.0
FBtr0301409,0.0068493150684931,0.0
FBtr0301413,0.007235142118863,0.0
FBtr0301414,0.0079979360165118,0.0
FBtr0301415,0.0078453348276828,0.0
FBtr0301449,0.0055602358887952,0.0
FBtr0301450,0.0066755674232309,0.0
FBtr0301451,0.0051589282742552,0.0
FBtr0301475,0.0158027812895069,0.0
FBtr0301500,0.0117517443995593,0.0
FBtr0301501,0.0118932819029251,0.0
FBtr0301515,0.0026205450733752,0.0
FBtr0301532,0.0154571159283694,0.0
FBtr0301533,0.0156767498344005,0.0
FBtr0301534,0.0158129175946547,0.0
FBtr0301535,0.0155429071803852,0.0
FBtr0301537,0.0116165454348062,0.0
FBtr0301543,0.0074142724745134,0.0
FBtr0301544,0.0070121951219512,0.0
FBtr0301545,0.0072992700729927,0.0
FBtr0301558,0.0062855432505237,0.0
FBtr0301559,0.0142430819316332,0.0
FBtr0301560,0.0160128102481985,0.0
FBtr0301563,0.0,0.0
FBtr0301564,0.029126213592233,0.0
FBtr0301565,0.0242130750605326,0.0
FBtr0301566,0.03003003003003,0.0
FBtr0301567,0.0143540669856459,0.0
FBtr0301568,0.0093867334167709,0.0
FBtr0301569,0.0129737111642198,0.0
FBtr0301570,0.0476190476190476,0.0
FBtr0301572,0.0064377682403433,0.0
FBtr0301573,0.0193798449612403,0.0
FBtr0301576,0.0197044334975369,0.0
FBtr0301583,0.0112721417069243,0.0
FBtr0301594,0.007396449704142,0.0
FBtr0301595,0.0075757575757575,0.0
FBtr0301596,0.0077519379844961,0.0
FBtr0301597,0.0064316341114816,0.0
FBtr0301598,0.0084507042253521,0.0
FBtr0301618,0.0040520628683693,0.0
FBtr0301619,0.004111245465538,0.0
FBtr0301627,0.0086132644272179,0.0
FBtr0301628,0.0091857000993048,0.0
FBtr0301652,0.0054763117677024,0.0
FBtr0301659,0.0026628430970913,0.0
FBtr0301666,0.0118247782854071,0.0
FBtr0301667,0.0177383592017738,0.0
FBtr0301675,0.0086160473882606,0.0
FBtr0301677,0.0150958792329661,0.0
FBtr0301679,0.0146425495262704,0.0
FBtr0301690,0.0081967213114754,0.0
FBtr0301696,0.010412722453616,0.0
FBtr0301703,0.0151808785529715,0.0
FBtr0301736,0.0322862129144851,0.0
FBtr0301748,0.0051221854657987,0.0
FBtr0301749,0.0101828761429758,0.0
FBtr0301762,0.0134413915793635,0.0
FBtr0301763,0.0117790414297319,0.0
FBtr0301764,0.0134281200631911,0.0
FBtr0301774,0.0060851926977687,0.0
FBtr0301793,0.0139388489208633,0.0
FBtr0301794,0.0141122913505311,0.0
FBtr0301796,0.0139584281596115,0.0
FBtr0301805,0.0072398190045248,0.0
FBtr0301821,0.0045731707317073,0.0
FBtr0301822,0.0030845157310302,0.0
FBtr0301823,0.0046409379579872,0.0
FBtr0301824,0.0034910783553141,0.0
FBtr0301825,0.0039164490861618,0.0
FBtr0301830,0.0141592920353982,0.0
FBtr0301831,0.0128970623358012,0.0
FBtr0301834,0.0117710974284679,0.0
FBtr0301835,0.0123398196487897,0.0
FBtr0301842,0.0053391959798994,0.0
FBtr0301843,0.0059486537257357,0.0
FBtr0301844,0.0062021914409758,0.0
FBtr0301860,0.0065502183406113,0.0
FBtr0301881,0.0106213489113117,0.0
FBtr0301914,0.0079846222090788,0.0
FBtr0301919,0.0041208791208791,0.0
FBtr0301920,0.0039344262295081,0.0
FBtr0301921,0.0039973351099267,0.0
FBtr0301922,0.0039421813403416,0.0
FBtr0301923,0.0044585987261146,0.0
FBtr0301926,0.0064605445316105,0.0
FBtr0301931,0.0032076984763432,0.0
FBtr0301949,0.0083266183185603,0.0
FBtr0301950,0.0089988751406074,0.0
FBtr0301951,0.0095574485767712,0.0
FBtr0301952,0.0079794079794079,0.0
FBtr0301953,0.0104213864975079,0.0
FBtr0301954,0.0083237657864523,0.0
FBtr0301955,0.0054432348367029,0.0
FBtr0301966,0.0084852294154619,0.0
FBtr0301978,0.003085059497576,0.0
FBtr0302016,0.0166874610106051,0.0
FBtr0302017,0.016991426344505,0.0
FBtr0302018,0.014004542013626,0.0
FBtr0302020,0.004111245465538,0.0
FBtr0302021,0.0040520628683693,0.0
FBtr0302055,0.0,0.0
FBtr0302081,0.0112612612612612,0.0
FBtr0302082,0.0113298662704309,0.0
FBtr0302114,0.0169276343630977,0.0
FBtr0302118,0.0073319755600814,0.0
FBtr0302119,0.0069950035688793,0.0
FBtr0302153,0.0093059833540861,0.0
FBtr0302174,0.0074173971679028,0.0
FBtr0302175,0.0055650684931506,0.0
FBtr0302182,0.009090909090909,0.0
FBtr0302185,0.0096952908587257,0.0
FBtr0302200,0.0054066760695815,0.0
FBtr0302241,0.015228426395939,0.0
FBtr0302259,0.0094620455028705,0.0
FBtr0302260,0.0093457943925233,0.0
FBtr0302356,0.0172981878088962,0.0
FBtr0302357,0.0178571428571428,0.0
FBtr0302364,0.0172672672672672,0.0
FBtr0302375,0.0135875520490905,0.0
FBtr0302376,0.0137765143232014,0.0
FBtr0302377,0.012709710218607,0.0
FBtr0302414,0.0,0.0
FBtr0302415,0.0,0.0
FBtr0302416,0.0,0.0
FBtr0302417,0.0,0.0
FBtr0302418,0.0,0.0
FBtr0302419,0.0,0.0
FBtr0302435,0.0076400679117147,0.0
FBtr0302447,0.0161616161616161,0.0
FBtr0302448,0.0149253731343283,0.0
FBtr0302449,0.012847965738758,0.0
FBtr0302500,0.0134297520661157,0.0
FBtr0302542,0.0008714596949891,0.0
FBtr0302654,0.0086530141332564,0.0
FBtr0302655,0.0054533060668029,0.0
FBtr0302656,0.0064516129032258,0.0
FBtr0302657,0.0059109874826147,0.0
FBtr0302658,0.0096445301736015,0.0
FBtr0302659,0.0063058328954282,0.0
FBtr0302660,0.0141121829224723,0.0
FBtr0302661,0.0107170196478693,0.0
FBtr0302662,0.0120627261761158,0.0
FBtr0302663,0.0114593077642656,0.0
FBtr0302664,0.011605873993368,0.0
FBtr0302665,0.014150098513344,0.0
FBtr0302722,0.0061517429938482,0.0
FBtr0302723,0.0063576832602199,0.0
FBtr0302833,0.0081922446750409,0.0
FBtr0302834,0.0094891665348726,0.0
FBtr0302835,0.0095504692903013,0.0
FBtr0302836,0.0085343228200371,0.0
FBtr0302837,0.0095081967213114,0.0
FBtr0302859,0.0095923261390887,0.0
FBtr0302860,0.0092441544317563,0.0
FBtr0302861,0.0094444444444444,0.0
FBtr0302862,0.0121580547112462,0.0
FBtr0302863,0.013256628314157,0.0
FBtr0302864,0.012135922330097,0.0
FBtr0302877,0.0123762376237623,0.0
FBtr0302884,0.0109608208955223,0.0
FBtr0302902,0.0083996463306808,0.0
FBtr0302903,0.0072551390568319,0.0
FBtr0302905,0.0142667551426675,0.0
FBtr0302906,0.0138939670932358,0.0
FBtr0302907,0.0120787064095071,0.0
FBtr0302908,0.0063341250989707,0.0
FBtr0302909,0.0079183163158991,0.0
FBtr0302921,0.0135009310986964,0.0
FBtr0302936,0.0154838709677419,0.0
FBtr0302940,0.0116504854368932,0.0
FBtr0302954,0.0059880239520958,0.0
FBtr0302955,0.0383631713554987,0.0
FBtr0302964,0.0140784982935153,0.0
FBtr0302965,0.0057692307692307,0.0
FBtr0302966,0.0043554006968641,0.0
FBtr0302971,0.013530135301353,0.0
FBtr0302987,0.0178926441351888,0.0
FBtr0303043,0.0124272871496562,0.0
FBtr0303044,0.0122490643075876,0.0
FBtr0303045,0.0124338624338624,0.0
FBtr0303046,0.00465363648451,0.0
FBtr0303047,0.004618023485948,0.0
FBtr0303048,0.0039322444041137,0.0
FBtr0303198,0.0126719768283852,0.0
FBtr0303199,0.0132332609125024,0.0
FBtr0303204,0.04,0.0
FBtr0303205,0.0271549799017418,0.0
FBtr0303206,0.0249942673698692,0.0
FBtr0303213,0.0084835630965005,0.0
FBtr0303256,0.0108173076923076,0.0
FBtr0303258,0.008893280632411,0.0
FBtr0303264,0.0073126142595978,0.0
FBtr0303268,0.0150076569678407,0.0
FBtr0303278,0.0163468372423596,0.0
FBtr0303279,0.0120396600566572,0.0
FBtr0303284,0.001098901098901,0.0
FBtr0303285,0.0101397643189915,0.0
FBtr0303286,0.0091607876171422,0.0
FBtr0303288,0.0121212121212121,0.0
FBtr0303290,0.0100349040139616,0.0
FBtr0303292,0.0150602409638554,0.0
FBtr0303294,0.0152626944525975,0.0
FBtr0303295,0.0085889570552147,0.0
FBtr0303307,0.0688705234159779,0.0
FBtr0303334,0.0114547537227949,0.0
FBtr0303335,0.0114942528735632,0.0
FBtr0303336,0.007396449704142,0.0
FBtr0303337,0.0088285229202037,0.0
FBtr0303338,0.007183908045977,0.0
FBtr0303339,0.0080375083724045,0.0
FBtr0303341,0.0108627345363138,0.0
FBtr0303395,0.0175718849840255,0.0
FBtr0303396,0.0150273224043715,0.0
FBtr0303397,0.0207852193995381,0.0
FBtr0303414,0.0113935144609991,0.0
FBtr0303415,0.0076036301201864,0.0
FBtr0303416,0.016270337922403,0.0
FBtr0303417,0.0077519379844961,0.0
FBtr0303418,0.0149769585253456,0.0
FBtr0303419,0.0148911798396334,0.0
FBtr0303456,0.0133333333333333,0.0
FBtr0303457,0.0181518151815181,0.0
FBtr0303558,0.0132321806633733,0.0
FBtr0303559,0.0148118494795836,0.0
FBtr0303560,0.0138888888888888,0.0
FBtr0303562,0.006210547749949,0.0
FBtr0303563,0.004984571564206,0.0
FBtr0303564,0.0043994720633523,0.0
FBtr0303567,0.0084072863148061,0.0
FBtr0303572,0.0089020771513353,0.0
FBtr0303587,0.0074509803921568,0.0
FBtr0303645,0.0070594623947868,0.0
FBtr0303646,0.0081012658227848,0.0
FBtr0303647,0.0074567243675099,0.0
FBtr0303648,0.0075482247693597,0.0
FBtr0303655,0.0047197640117994,0.0
FBtr0303656,0.0048672566371681,0.0
FBtr0303657,0.004764031561709,0.0
FBtr0303658,0.0047428486734845,0.0
FBtr0303659,0.0047811145973405,0.0
FBtr0303660,0.0048845470692717,0.0
FBtr0303661,0.0049371633752244,0.0
FBtr0303662,0.0049129075480125,0.0
FBtr0303663,0.004736530491415,0.0
FBtr0303664,0.004736530491415,0.0
FBtr0303665,0.0047534165181224,0.0
FBtr0303666,0.0046927702009092,0.0
FBtr0303667,0.0047875523638539,0.0
FBtr0303668,0.0049305244285073,0.0
FBtr0303669,0.0048845470692717,0.0
FBtr0303670,0.0047155909224874,0.0
FBtr0303671,0.0046989720998531,0.0
FBtr0303672,0.0047428486734845,0.0
FBtr0303673,0.0047323277136941,0.0
FBtr0303674,0.0049773093251354,0.0
FBtr0303675,0.0049490538573508,0.0
FBtr0303676,0.0049085229808121,0.0
FBtr0303677,0.0047704233750745,0.0
FBtr0303678,0.0049151027703306,0.0
FBtr0303679,0.0083886752883607,0.0
FBtr0303680,0.0049151027703306,0.0
FBtr0303681,0.0048672566371681,0.0
FBtr0303682,0.0047155909224874,0.0
FBtr0303683,0.0047597798601814,0.0
FBtr0303684,0.004721853327431,0.0
FBtr0303685,0.0047661602621388,0.0
FBtr0303686,0.004816112084063,0.0
FBtr0303687,0.0083291687489588,0.0
FBtr0303688,0.0048608042421564,0.0
FBtr0303689,0.004772557792692,0.0
FBtr0303690,0.00479302832244,0.0
FBtr0303691,0.0047093451066961,0.0
FBtr0303692,0.0048910626945309,0.0
FBtr0303693,0.0047597798601814,0.0
FBtr0303694,0.0046919933403965,0.0
FBtr0303695,0.0048069701066546,0.0
FBtr0303696,0.0048309178743961,0.0
FBtr0303697,0.0051969823973176,0.0
FBtr0303698,0.0052179767715872,0.0
FBtr0303699,0.0048178259560373,0.0
FBtr0303700,0.0047386346808825,0.0
FBtr0303701,0.0049620548744892,0.0
